device,app_version,device_id,os_version,page,tag,op,udid,stamp
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_init,app_startup,auto,,2018-06-02 16:02:33
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_init,connection_successful,auto,,2018-06-02 16:04:17
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_shorthand,start_online_shorthand,auto,5024040460027461,2018-06-02 16:04:43
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_shorthand,open_shorthand_page,click,5024040460027461,2018-06-02 16:04:45
ios,1.1.3,7adacc146cadb034ff3e1916ad3469c76a5957ef,11.3.1,tr_init,app_startup,auto,,2018-06-02 16:05:17
ios,1.1.3,7adacc146cadb034ff3e1916ad3469c76a5957ef,11.3.1,tr_init,connection_successful,auto,5024040460128491,2018-06-02 16:05:27
ios,1.1.3,7adacc146cadb034ff3e1916ad3469c76a5957ef,11.3.1,tr_init,connection_successful,auto,5024040460128491,2018-06-02 16:05:31
ios,1.1.3,7adacc146cadb034ff3e1916ad3469c76a5957ef,11.3.1,tr_home,click_synctranslate,click,5024040460128491,2018-06-02 16:05:33
ios,1.1.3,7adacc146cadb034ff3e1916ad3469c76a5957ef,11.3.1,action_start_synctranslate,action_end_synctranslate,auto,5024040460128491,2018-06-02 16:05:35
ios,1.1.3,7adacc146cadb034ff3e1916ad3469c76a5957ef,11.3.1,tr_sync_translate,action_start_sync_record,auto,5024040460128491,2018-06-02 16:05:37
ios,1.1.3,7adacc146cadb034ff3e1916ad3469c76a5957ef,11.3.1,tr_sync_translate,action_successed_synctranslate,auto,5024040460128491,2018-06-02 16:05:39
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_home,click_record_item,click,5024040460027461,2018-06-02 16:05:39
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_shorthand,open_shorthand_page,click,5024040460027461,2018-06-02 16:05:59
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_shorthand,click_finish_record_button,click,5024040460027461,2018-06-02 16:06:01
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_ble,ble_data_download,auto,5024040460027461,2018-06-02 16:06:03
ios,1.1.3,7adacc146cadb034ff3e1916ad3469c76a5957ef,11.3.1,tr_sync_translate,action_end_synctranslate,auto,5024040460128491,2018-06-02 16:06:03
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_shorthand,online_shorthand_duration,,5024040460027461,2018-06-02 16:06:05
ios,1.1.3,7adacc146cadb034ff3e1916ad3469c76a5957ef,11.3.1,tr_sync_translate,synctranalate_duration,,5024040460128491,2018-06-02 16:06:05
ios,1.1.3,7adacc146cadb034ff3e1916ad3469c76a5957ef,11.3.1,tr_shorthand,online_shorthand_duration,,5024040460128491,2018-06-02 16:06:07
ios,1.1.3,7adacc146cadb034ff3e1916ad3469c76a5957ef,11.3.1,tr_home,click_synctranslate,click,5024040460128491,2018-06-02 16:06:13
ios,1.1.3,7adacc146cadb034ff3e1916ad3469c76a5957ef,11.3.1,action_start_synctranslate,action_end_synctranslate,auto,5024040460128491,2018-06-02 16:06:15
ios,1.1.3,7adacc146cadb034ff3e1916ad3469c76a5957ef,11.3.1,tr_sync_translate,action_start_sync_record,auto,5024040460128491,2018-06-02 16:06:17
ios,1.1.3,7adacc146cadb034ff3e1916ad3469c76a5957ef,11.3.1,tr_sync_translate,action_successed_synctranslate,auto,5024040460128491,2018-06-02 16:06:19
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_shorthand,start_online_shorthand,auto,5024040460027461,2018-06-02 16:06:23
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_shorthand,open_shorthand_page,click,5024040460027461,2018-06-02 16:06:25
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_shorthand,click_finish_record_button,click,5024040460027461,2018-06-02 16:07:07
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_ble,ble_data_download,auto,5024040460027461,2018-06-02 16:07:09
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_shorthand,online_shorthand_duration,,5024040460027461,2018-06-02 16:07:11
ios,1.1.3,7adacc146cadb034ff3e1916ad3469c76a5957ef,11.3.1,tr_other,click_trpen_intro,click,5024040460128491,2018-06-02 16:07:15
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_translate_dialog,trpen_start_dialog_A,auto,5024040460027461,2018-06-02 16:07:21
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_translate_dialog,trpen_start_dialog_B,auto,5024040460027461,2018-06-02 16:07:53
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_shorthand,click_pause_record_button,click,5024040460077611,2018-06-02 16:08:07
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_ble,ble_data_download,auto,5024040460077611,2018-06-02 16:08:09
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_translate_dialog,trpen_start_dialog_B,auto,5024040460027461,2018-06-02 16:08:17
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_ble,ble_data_download,auto,5024040460027461,2018-06-02 16:08:19
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_translate_dialog,action_created_dialog,click,5024040460027461,2018-06-02 16:08:21
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_translate_dialog,trpen_start_dialog_B,auto,5024040460027461,2018-06-02 16:08:25
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_ble,ble_data_download,auto,5024040460027461,2018-06-02 16:08:27
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_translate_dialog,action_created_dialog,click,5024040460027461,2018-06-02 16:08:31
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_translate_dialog,trpen_start_dialog_B,auto,5024040460027461,2018-06-02 16:08:35
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_ble,ble_data_download,auto,5024040460027461,2018-06-02 16:08:37
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_translate_dialog,action_created_dialog,click,5024040460027461,2018-06-02 16:08:39
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_translate_dialog,trpen_start_dialog_A,auto,5024040460027461,2018-06-02 16:08:43
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_shorthand,click_pause_record_button,click,5024040460077611,2018-06-02 16:08:43
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_ble,ble_data_download,auto,5024040460027461,2018-06-02 16:08:47
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_translate_dialog,action_created_dialog,click,5024040460027461,2018-06-02 16:08:49
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_translate_dialog,trpen_start_dialog_A,auto,5024040460027461,2018-06-02 16:09:05
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_ble,ble_data_download,auto,5024040460027461,2018-06-02 16:09:13
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_translate_dialog,action_created_dialog,click,5024040460027461,2018-06-02 16:09:15
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_shorthand,click_pause_record_button,click,5024040460077611,2018-06-02 16:09:45
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_ble,ble_data_download,auto,5024040460077611,2018-06-02 16:09:47
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_shorthand,click_finish_record_button,click,5024040460077611,2018-06-02 16:09:59
ios,1.1.3,7adacc146cadb034ff3e1916ad3469c76a5957ef,11.3.1,tr_sync_translate,action_end_synctranslate,auto,5024040460128491,2018-06-02 16:10:01
ios,1.1.3,7adacc146cadb034ff3e1916ad3469c76a5957ef,11.3.1,tr_sync_translate,synctranalate_duration,,5024040460128491,2018-06-02 16:10:03
ios,1.1.3,7adacc146cadb034ff3e1916ad3469c76a5957ef,11.3.1,tr_shorthand,online_shorthand_duration,,5024040460128491,2018-06-02 16:10:05
ios,1.1.3,7adacc146cadb034ff3e1916ad3469c76a5957ef,11.3.1,tr_home,click_record_item,click,5024040460128491,2018-06-02 16:10:19
ios,1.1.3,f7d9ee1b4be97c729325837dc7bc54a2a826bbe4,11.3.1,tr_init,app_startup,auto,5024040460154541,2018-06-02 16:10:31
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_home,click_record_item,click,5024040460077611,2018-06-02 16:10:31
ios,1.1.3,f7d9ee1b4be97c729325837dc7bc54a2a826bbe4,11.3.1,tr_init,connection_successful,auto,5024040460154541,2018-06-02 16:10:33
ios,1.1.3,f7d9ee1b4be97c729325837dc7bc54a2a826bbe4,11.3.1,tr_home,click_trpen_intro,click,5024040460154541,2018-06-02 16:10:35
ios,1.1.3,f7d9ee1b4be97c729325837dc7bc54a2a826bbe4,11.3.1,tr_ota,tr_ota_open,auto,5024040460154541,2018-06-02 16:10:37
ios,1.1.3,f7d9ee1b4be97c729325837dc7bc54a2a826bbe4,11.3.1,tr_home,click_translate_dialog,click,5024040460154541,2018-06-02 16:10:43
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_translate_dialog,trpen_start_dialog_B,auto,5024040460027461,2018-06-02 16:10:47
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_translate_dialog,trpen_start_dialog_B,auto,5024040460027461,2018-06-02 16:10:49
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_ble,ble_data_download,auto,5024040460027461,2018-06-02 16:10:51
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_translate_dialog,action_created_dialog,click,5024040460027461,2018-06-02 16:10:53
ios,1.1.3,f7d9ee1b4be97c729325837dc7bc54a2a826bbe4,11.3.1,tr_translate_dialog,trpen_start_dialog_A,auto,5024040460154541,2018-06-02 16:11:03
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_translate_dialog,trpen_start_dialog_B,auto,5024040460027461,2018-06-02 16:11:03
ios,1.1.3,f7d9ee1b4be97c729325837dc7bc54a2a826bbe4,11.3.1,tr_ble,ble_data_download,auto,5024040460154541,2018-06-02 16:11:05
ios,1.1.3,f7d9ee1b4be97c729325837dc7bc54a2a826bbe4,11.3.1,tr_translate_dialog,action_created_dialog,click,5024040460154541,2018-06-02 16:11:07
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_ble,ble_data_download,auto,5024040460027461,2018-06-02 16:11:09
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_translate_dialog,action_created_dialog,click,5024040460027461,2018-06-02 16:11:11
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_edit_shorthand,click_play_button,click,5024040460077611,2018-06-02 16:11:17
ios,1.1.3,f7d9ee1b4be97c729325837dc7bc54a2a826bbe4,11.3.1,tr_translate_dialog,trpen_start_dialog_A,auto,5024040460154541,2018-06-02 16:11:19
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_edit_shorthand,click_play_button,click,5024040460077611,2018-06-02 16:11:19
ios,1.1.3,f7d9ee1b4be97c729325837dc7bc54a2a826bbe4,11.3.1,tr_ble,ble_data_download,auto,5024040460154541,2018-06-02 16:11:21
ios,1.1.3,f7d9ee1b4be97c729325837dc7bc54a2a826bbe4,11.3.1,tr_translate_dialog,action_created_dialog,click,5024040460154541,2018-06-02 16:11:23
ios,1.1.3,f7d9ee1b4be97c729325837dc7bc54a2a826bbe4,11.3.1,tr_translate_dialog,trpen_start_dialog_A,auto,5024040460154541,2018-06-02 16:11:25
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_home,click_record_item,click,5024040460077611,2018-06-02 16:11:25
ios,1.1.3,f7d9ee1b4be97c729325837dc7bc54a2a826bbe4,11.3.1,tr_ble,ble_data_download,auto,5024040460154541,2018-06-02 16:11:27
ios,1.1.3,f7d9ee1b4be97c729325837dc7bc54a2a826bbe4,11.3.1,tr_translate_dialog,action_created_dialog,click,5024040460154541,2018-06-02 16:11:29
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_edit_shorthand,click_text_share_button,click,5024040460077611,2018-06-02 16:11:33
ios,1.1.3,f7d9ee1b4be97c729325837dc7bc54a2a826bbe4,11.3.1,tr_translate_dialog,trpen_start_dialog_A,auto,5024040460154541,2018-06-02 16:11:39
ios,1.1.3,f7d9ee1b4be97c729325837dc7bc54a2a826bbe4,11.3.1,tr_ble,ble_data_download,auto,5024040460154541,2018-06-02 16:11:41
ios,1.1.3,f7d9ee1b4be97c729325837dc7bc54a2a826bbe4,11.3.1,tr_translate_dialog,action_created_dialog,click,5024040460154541,2018-06-02 16:11:43
ios,1.1.3,f7d9ee1b4be97c729325837dc7bc54a2a826bbe4,11.3.1,tr_translate_dialog,click_play_dialog,click,5024040460154541,2018-06-02 16:11:47
ios,1.1.3,f7d9ee1b4be97c729325837dc7bc54a2a826bbe4,11.3.1,tr_translate_dialog,trpen_start_dialog_A,auto,5024040460154541,2018-06-02 16:12:07
ios,1.1.3,f7d9ee1b4be97c729325837dc7bc54a2a826bbe4,11.3.1,tr_ble,ble_data_download,auto,5024040460154541,2018-06-02 16:12:09
ios,1.1.3,f7d9ee1b4be97c729325837dc7bc54a2a826bbe4,11.3.1,tr_translate_dialog,action_created_dialog,click,5024040460154541,2018-06-02 16:12:11
ios,1.1.3,f7d9ee1b4be97c729325837dc7bc54a2a826bbe4,11.3.1,tr_translate_dialog,click_play_dialog,click,5024040460154541,2018-06-02 16:12:17
ios,1.1.3,f7d9ee1b4be97c729325837dc7bc54a2a826bbe4,11.3.1,tr_translate_dialog,click_play_dialog,click,5024040460154541,2018-06-02 16:12:21
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_home,click_record_item,click,5024040460077611,2018-06-02 16:13:17
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_shorthand,start_online_shorthand,auto,5024040460027461,2018-06-02 16:13:21
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_edit_shorthand,click_play_button,click,5024040460077611,2018-06-02 16:13:33
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_home,click_record_item,click,5024040460077611,2018-06-02 16:13:39
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_home,click_trpen_setting,click,5024040460077611,2018-06-02 16:13:41
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_home,click_record_item,click,5024040460077611,2018-06-02 16:13:47
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_home,click_translate_dialog,click,5024040460027461,2018-06-02 16:13:49
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_shorthand,open_shorthand_page,click,5024040460027461,2018-06-02 16:13:57
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_edit_shorthand,click_text_share_button,click,5024040460077611,2018-06-02 16:13:57
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_shorthand,click_pause_record_button,click,5024040460027461,2018-06-02 16:14:01
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_ble,ble_data_download,auto,5024040460027461,2018-06-02 16:14:03
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_shorthand,click_finish_record_button,click,5024040460027461,2018-06-02 16:14:05
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_shorthand,online_shorthand_duration,,5024040460027461,2018-06-02 16:14:07
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_shorthand,start_online_shorthand,auto,5024040460027461,2018-06-02 16:14:13
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_shorthand,open_shorthand_page,click,5024040460027461,2018-06-02 16:14:15
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_edit_shorthand,drag_record_progress,drag,5024040460077611,2018-06-02 16:14:17
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_edit_shorthand,drag_record_progress,drag,5024040460077611,2018-06-02 16:14:19
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_edit_shorthand,click_play_button,click,5024040460077611,2018-06-02 16:14:31
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_shorthand,click_finish_record_button,click,5024040460027461,2018-06-02 16:14:39
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_home,click_app_setting,click,5024040460077611,2018-06-02 16:14:39
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_ble,ble_data_download,auto,5024040460027461,2018-06-02 16:14:41
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_shorthand,online_shorthand_duration,,5024040460027461,2018-06-02 16:14:43
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_home,click_record_item,click,5024040460077611,2018-06-02 16:14:45
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_shorthand,start_online_shorthand,auto,5024040460027461,2018-06-02 16:14:49
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_shorthand,open_shorthand_page,click,5024040460027461,2018-06-02 16:14:51
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_edit_shorthand,click_text_share_button,click,5024040460077611,2018-06-02 16:14:53
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_shorthand,click_pause_record_button,click,5024040460027461,2018-06-02 16:15:23
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_ble,ble_data_download,auto,5024040460027461,2018-06-02 16:15:25
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_shorthand,click_finish_record_button,click,5024040460027461,2018-06-02 16:15:29
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_shorthand,online_shorthand_duration,,5024040460027461,2018-06-02 16:15:31
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_home,click_record_item,click,5024040460077611,2018-06-02 16:15:31
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_home,click_record_item,click,5024040460077611,2018-06-02 16:15:37
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_home,click_record_item,click,5024040460077611,2018-06-02 16:15:49
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_home,click_record_item,click,5024040460077611,2018-06-02 16:15:55
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_home,click_record_item,click,5024040460077611,2018-06-02 16:15:59
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_home,click_record_item,click,5024040460077611,2018-06-02 16:16:01
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_home,click_record_item,click,5024040460077611,2018-06-02 16:16:07
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_home,click_record_item,click,5024040460077611,2018-06-02 16:16:11
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_shorthand,start_online_shorthand,auto,5024040460027461,2018-06-02 16:16:15
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_home,click_record_item,click,5024040460077611,2018-06-02 16:16:15
ios,1.1.3,4ea464a7bcf68e765a70bcd73c44be4735b2d431,11.3.1,tr_shorthand,open_shorthand_page,click,5024040460027461,2018-06-02 16:16:17
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_home,click_record_item,click,5024040460077611,2018-06-02 16:16:17
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_home,click_synctranlsate_item,click,5024040460077611,2018-06-02 16:16:21
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_home,click_record_item,click,5024040460077611,2018-06-02 16:16:33
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_home,click_record_item,click,5024040460077611,2018-06-02 16:16:35
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_home,click_synctranslate,click,5024040460077611,2018-06-02 16:16:37
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_sync_translate,action_start_sync_record,auto,5024040460077611,2018-06-02 16:16:39
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_sync_translate,action_successed_synctranslate,auto,5024040460077611,2018-06-02 16:16:41
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_sync_translate,action_end_synctranslate,auto,5024040460077611,2018-06-02 16:16:43
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_sync_translate,synctranalate_duration,,5024040460077611,2018-06-02 16:16:45
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_home,click_record_item,click,5024040460077611,2018-06-02 16:16:47
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_edit_shorthand,drag_record_progress,drag,5024040460077611,2018-06-02 16:16:49
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_edit_shorthand,drag_record_progress,drag,5024040460077611,2018-06-02 16:16:51
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_edit_shorthand,drag_record_progress,drag,5024040460077611,2018-06-02 16:16:53
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_edit_shorthand,drag_record_progress,drag,5024040460077611,2018-06-02 16:16:55
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_edit_shorthand,drag_record_progress,drag,5024040460077611,2018-06-02 16:16:57
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_edit_shorthand,drag_record_progress,drag,5024040460077611,2018-06-02 16:16:59
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_edit_shorthand,drag_record_progress,drag,5024040460077611,2018-06-02 16:17:01
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_edit_shorthand,drag_record_progress,drag,5024040460077611,2018-06-02 16:17:03
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_edit_shorthand,drag_record_progress,drag,5024040460077611,2018-06-02 16:17:05
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_edit_shorthand,drag_record_progress,drag,5024040460077611,2018-06-02 16:17:07
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_edit_shorthand,drag_record_progress,drag,5024040460077611,2018-06-02 16:17:09
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_edit_shorthand,drag_record_progress,drag,5024040460077611,2018-06-02 16:17:11
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_edit_shorthand,drag_record_progress,drag,5024040460077611,2018-06-02 16:17:13
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_home,click_record_item,click,5024040460077611,2018-06-02 16:17:15
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_home,click_trpen_setting,click,5024040460077611,2018-06-02 16:17:17
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_ota,tr_ota_open,auto,5024040460077611,2018-06-02 16:17:23
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_ota,tr_ota_update_click,click,5024040460077611,2018-06-02 16:17:27
android,1.0.8,821c332a57f02de0,24,tr_init,app_startup,auto,,2018-06-02 16:22:09
android,1.0.8,821c332a57f02de0,24,tr_home,click_translate_dialog,click,,2018-06-02 16:22:42
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_ble,ble_data_upload,auto,5024040460077611,2018-06-02 16:23:37
android,1.0.8,821c332a57f02de0,24,tr_home,click_shorthand,click,,2018-06-02 16:23:37
android,1.0.8,821c332a57f02de0,24,tr_home,click_home_nav,click,,2018-06-02 16:23:43
android,1.0.8,821c332a57f02de0,24,tr_home,click_synctranslate,click,,2018-06-02 16:23:47
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_init,connection_successful,auto,5024040460077611,2018-06-02 16:24:17
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_ota,tr_ota_update_result,auto,5024040460077611,2018-06-02 16:24:21
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_home,click_record_item,click,5024040460077611,2018-06-02 16:24:31
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_home,click_shorthand,click,5024040460077611,2018-06-02 16:24:37
ios,1.1.2,d5725368f9a77b8e2451e1c587c1af011be6134c,11.2,tr_shorthand,open_shorthand_page,click,5024040460077611,2018-06-02 16:24:39
android,1.0.8,821c332a57f02de0,24,tr_init,connection_successful,auto,5024040460009861,2018-06-02 16:24:50
android,1.0.8,821c332a57f02de0,24,tr_home,click_translate_dialog,click,5024040460009861,2018-06-02 16:24:51
android,1.0.8,821c332a57f02de0,24,tr_shorthand,start_online_shorthand,auto,5024040460009861,2018-06-02 16:24:51
android,1.0.8,821c332a57f02de0,24,tr_home,show_OTA_upgrade_tip,auto,5024040460009861,2018-06-02 16:24:52
android,1.0.8,821c332a57f02de0,24,tr_BLE,ble_data_download,auto,5024040460009861,2018-06-02 16:25:24
android,1.0.8,821c332a57f02de0,24,tr_shorthand,online_shorthand_duration,auto,5024040460009861,2018-06-02 16:25:24
android,1.0.8,821c332a57f02de0,24,tr_edit_shorthand,action_start_sync_record,auto,5024040460009861,2018-06-02 16:25:27
android,1.0.8,821c332a57f02de0,24,tr_BLE,ble_data_download,auto,5024040460009861,2018-06-02 16:25:37
android,1.0.8,821c332a57f02de0,24,tr_edit_shorthand,action_successed_sync_record,auto,5024040460009861,2018-06-02 16:25:38
